file_id,rf
j_156711,2
j_1567624,2
j_1569393,2
j_1569586,2
j_156988,2
j_156989,2
j_1570388,2
j_1571273,2
j_1572770,2
j_1573405,2
j_1573722,2
j_1573897,2
j_1574131,2
j_1574307,2
j_1574318,2
j_157438,2
j_157513,2
j_1575790,2
j_1575905,2
j_1576018,2
j_1576409,2
j_1576749,2
j_1577116,2
j_1577611,2
j_157813,2
j_15784,2
j_1578508,2
j_1578587,2
j_1579321,2
j_1579791,2
j_1579915,2
j_1580065,2
j_1580156,2
j_1580960,2
j_1581328,2
j_1581809,2
j_1581902,2
j_1581951,2
j_1582063,2
j_1582505,2
j_1582569,2
j_1583093,2
j_1583851,2
j_1584324,2
j_1584371,2
j_158527,2
j_1585620,2
j_1585776,2
j_1585906,2
j_1587524,2
j_1587973,2
j_1588283,2
j_1588354,2
j_1589095,2
j_1589471,2
j_1589946,2
j_1590771,2
j_1591027,2
j_1591462,2
j_1591482,3
j_159161,3
j_1592494,2
j_1592747,2
j_1593128,2
j_1593424,2
j_1593567,2
j_1593590,2
j_1593831,2
j_1594692,2
j_159480,2
j_1595899,2
j_1595924,2
j_1596099,2
j_1596469,2
j_1596602,2
j_15968,2
j_1596889,2
j_1598653,2
j_1599218,2
j_1599513,2
j_1601124,2
j_1601352,2
j_160200,2
j_1602172,2
j_160262,2
j_1602697,3
j_1602765,2
j_160331,2
j_1603334,2
j_160357,2
j_1603609,2
j_1604266,2
j_1604860,2
j_1605140,2
j_1605555,2
j_1605678,2
j_1605915,2
j_1606044,2
j_160607,2
j_1606299,2
j_1606397,2
j_1607358,2
j_1608598,2
j_1609082,2
j_1609256,2
j_1609961,2
j_1610052,2
j_1610260,2
j_1610630,2
j_1611062,2
j_1611469,2
j_1611530,2
j_1613847,2
j_161451,2
j_1614542,2
j_1614664,2
j_1614881,2
j_1615151,2
j_161523,2
j_1615243,2
j_1615429,2
j_1615524,2
j_161667,2
j_161671,2
j_1617173,2
j_1617239,2
j_161743,2
j_1618447,2
j_1619045,2
j_161935,2
j_1619705,2
j_1619780,2
j_1619989,2
j_1620184,2
j_1621200,2
j_1621446,2
j_1621532,2
j_1622386,2
j_1622485,2
j_1622792,2
j_1622813,2
j_1623027,2
j_1624129,2
j_1624329,2
j_1624761,2
j_1624808,2
j_1625643,2
j_1625929,2
j_1626086,2
j_162617,2
j_1627261,2
j_1627559,2
j_162782,2
j_16288,2
j_1629248,2
j_1629752,2
j_1630409,2
j_1630415,2
j_163042,2
j_1631383,2
j_1631449,2
j_1631564,2
j_163161,2
j_1631835,2
j_1631873,2
j_1631879,2
j_1632343,2
j_1632351,2
j_1632487,2
j_1633336,2
j_1633595,2
j_1633712,2
j_1633747,2
j_1634411,2
j_1634638,2
j_1634826,2
j_1634943,2
j_1635105,2
j_1635809,2
j_1635911,2
j_163618,2
j_163636,2
j_1636376,2
j_1636475,2
j_1638942,2
j_164018,2
j_1640324,2
j_1640557,2
j_1641336,2
j_1641679,2
j_1642596,2
j_1642688,2
j_1643154,2
j_1643191,2
j_1643257,2
j_1643310,2
j_1643795,2
j_1644200,2
j_1644284,2
j_164431,2
j_1644328,2
j_1644329,2
j_1644493,2
j_1644598,2
j_1645200,2
j_1645461,2
j_1645462,2
j_1645759,2
j_1645885,3
j_1647366,2
j_1648299,2
j_1648307,2
j_164870,2
j_1648707,2
j_1648770,2
j_1649225,2
j_1649528,2
j_1649788,2
j_1649860,2
j_1650870,2
j_1651008,2
j_1651227,2
j_1651386,2
j_1651639,2
j_1651828,2
j_1651950,2
j_1652061,2
j_165251,2
j_1652513,2
j_1653377,2
j_1653591,2
j_1653764,2
j_165385,2
j_1654112,2
j_1654350,2
j_1654788,2
j_1654894,2
j_1655046,2
j_1655149,2
j_165569,2
j_1656248,2
j_1656270,2
j_1656730,2
j_1657500,2
j_165765,2
j_1657962,2
j_1658040,2
j_1658403,2
j_165873,2
j_1658765,2
j_1659078,2
j_1659565,2
j_1659877,2
j_1659902,2
j_1660081,2
j_1660568,2
j_1660843,2
j_1660938,2
j_166135,2
j_1661462,2
j_166167,2
j_1661724,2
j_1662349,2
j_166251,2
j_1663096,2
j_1663418,2
j_166343,2
j_16637,2
j_1663738,2
